client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
1358,25,43884,11,798,0.13918780275798703,3,2,1,0,49104,32297,0.14552914907983672,1,3,6,1
1359,40,17708,25,740,0.003387847982639136,1,1,0,0,12199,7270,0.7988393747548556,3,0,14,1
1360,31,33375,36,602,0.24529009364364296,0,1,0,0,12776,13953,0.4297022919145599,3,2,11,1
1361,62,30088,32,386,0.7045860321333502,0,0,0,0,22727,30583,0.9867428127262102,1,3,16,0
1362,22,72615,27,737,0.0991945301128786,6,3,0,0,2931,18356,0.5242979444524516,1,3,14,1
1363,23,125138,8,840,0.9088874403864678,3,0,0,1,80379,-422,0.8456529107576897,3,0,14,0
1364,43,191118,11,321,0.21502256935618458,3,1,0,0,56193,-538,0.9799636787214352,3,0,13,1
1365,32,25014,4,816,0.2045936142917758,2,1,0,1,5699,-4112,0.2811501615085016,1,1,10,0
1366,40,149345,27,802,0.18150796162149552,1,2,0,0,57789,17332,0.8008817121553661,5,0,10,1
1367,25,193207,34,766,0.013981712971364746,5,1,0,0,86760,14862,0.022006163324646,2,4,19,1
1368,57,117842,4,400,0.7718054684782346,2,1,1,1,27321,14973,0.6797541180610288,2,3,12,0
1369,58,176953,33,440,0.8750345312452585,5,2,0,1,61032,41410,0.7452010911178494,2,2,12,0
1370,50,93077,33,437,0.6141627026161989,5,1,1,0,7636,-3277,0.47736371243550235,3,0,7,0
1371,29,154784,12,527,0.1881999816798623,5,0,1,1,67396,45410,0.162105210117502,2,3,6,1
1372,54,67874,38,580,0.28527799694087974,2,1,1,0,14989,18410,0.6167205480784498,3,2,19,0
1373,64,84087,13,730,0.4759266973649633,0,2,0,1,51086,3602,0.8975286594355575,0,1,12,0
1374,55,27297,10,339,0.9543459516233008,3,1,0,0,36062,13614,0.9313191995782689,0,4,10,1
1375,42,42128,37,818,0.2473513718177428,0,2,1,1,79337,39154,0.7461023904196028,3,1,18,1
1376,64,83368,3,510,0.731645903919888,1,2,0,0,62125,13444,0.263713258425602,4,0,5,1
1377,44,93958,32,601,0.4394482232929203,2,3,0,1,30398,48050,0.87032692605992,3,4,7,0
1378,37,47920,6,385,0.2978473483600218,7,1,0,0,70283,-2387,0.888823066701695,4,1,18,1
1379,30,157228,7,696,0.45591593702211375,1,0,0,1,70774,37772,0.3672422057452206,0,3,4,1
1380,50,157180,36,552,0.07120671754123253,3,0,0,0,2834,18082,0.18298173654368066,2,0,9,0
1381,66,177917,9,832,0.7986873709303625,3,2,0,0,48203,45954,0.8746594341333682,2,1,0,0
1382,43,148872,14,680,0.24330192798296713,4,3,1,0,45676,10980,0.8850973152528143,2,4,11,1
1383,52,188784,37,743,0.7254121231929704,1,1,1,1,26230,39866,0.10090608455121408,2,4,6,1
1384,37,148682,14,332,0.06834837144819472,7,1,1,1,72652,-4323,0.9669842922224883,3,2,7,1
1385,37,92603,4,559,0.9550985561656861,0,1,1,1,68464,6102,0.5330805530787978,2,4,17,0
1386,34,48872,28,533,0.1930149854056986,6,1,1,1,93715,48865,0.9937301949429362,2,4,6,0
1387,29,25728,18,814,0.8827420762070805,7,0,0,1,22134,35498,0.44500825021668144,1,0,13,1
1388,60,110102,9,607,0.8094732096154345,1,0,0,0,99976,38211,0.5332833393595481,3,4,19,0
1389,22,137049,11,369,0.967859924081416,2,0,0,1,8190,-1996,0.2660828319712456,0,2,17,1
1390,65,35583,3,753,0.4778906609457496,3,1,1,0,89364,43170,0.8989474455153694,4,4,3,0
1391,45,100774,30,738,0.7273972938459515,3,1,1,0,4350,3986,0.4437121170725773,0,2,9,0
1392,59,153335,17,663,0.37071065703778405,1,1,0,0,34055,28496,0.8146140536273838,2,3,10,0
1393,29,141374,15,780,0.18436823801969382,7,0,1,0,43686,21269,0.07973427509508269,1,2,10,0
1394,42,165528,39,443,0.4430759329334488,1,2,0,0,81572,9173,0.7882466284948126,2,0,19,1
1395,63,106118,35,323,0.16574901538845488,5,1,0,1,28700,42609,0.4902431422514749,5,1,18,0
1396,66,80942,24,724,0.9820446227863839,1,2,0,0,72146,16118,0.005407879733105969,2,1,0,1
1397,24,28689,22,474,0.09624649114071637,5,1,1,1,29420,27958,0.2262629389987949,1,3,1,1
1398,46,179006,11,624,0.5892117234526204,7,1,1,0,25177,9089,0.19373021144311697,0,0,8,0
1399,49,48276,33,647,0.6264638552540559,2,1,0,0,93386,49146,0.7517645813094398,3,3,16,1
1400,65,116968,35,317,0.5380795428740542,2,1,0,1,39651,37956,0.4772021897932186,1,3,4,1
1401,54,165945,36,343,0.6621858857118336,0,0,1,1,76706,38067,0.15971839668709742,0,4,1,1
1402,43,28050,2,454,0.11618077501189095,1,1,1,0,54339,15250,0.25680297704525257,2,4,3,1
1403,57,81216,8,676,0.5550185242052911,7,0,1,0,49282,21065,0.5040768053058848,1,0,6,0
1404,31,99040,17,701,0.28721257112736154,7,0,1,0,41070,8690,0.019638197319673867,0,1,16,0
1405,26,36644,34,524,0.9401760633010566,0,0,0,1,92683,8740,0.42412558809937373,1,2,2,0
1406,38,77021,33,516,0.7620716534397257,6,3,0,1,60703,38069,0.6780614036537401,0,4,8,0
1407,41,183197,13,330,0.9725144821597427,7,2,1,0,25406,33807,0.5177545852858788,3,0,0,0
1408,62,57291,3,358,0.037556069740189546,4,1,1,1,58009,34213,0.5980995410754988,3,0,19,1
1409,56,181132,28,652,0.2851331751807087,2,1,1,1,1066,36597,0.3266181170116498,1,1,15,0
1410,61,147610,14,744,0.195422586638349,3,0,1,1,70506,-955,0.1830757240197558,1,0,2,0
1411,58,182248,27,534,0.0111545873118305,5,1,0,1,52940,624,0.809741290355181,5,0,18,0
1412,54,56520,15,406,0.24232573024632142,4,0,1,1,50469,15542,0.9056348714363605,4,1,15,0
1413,37,40675,11,490,0.6787759835204289,3,1,1,1,23350,38779,0.5107405703748936,2,4,0,1
1414,57,164359,4,829,0.23108892213456855,4,1,0,1,94771,15495,0.30504121258139083,1,1,11,1
1415,45,15174,33,544,0.5090034454826182,0,0,1,0,4114,34602,0.5112048295179855,2,3,19,0
1416,58,107268,0,375,0.8878181149649986,0,2,0,1,93690,4033,0.8789855206373955,2,4,5,0
1417,32,49998,38,846,0.6937579203490752,5,2,0,1,49199,48103,0.6914063473751174,4,3,2,0
1418,43,199384,31,566,0.39462906990603197,2,2,0,0,94426,16604,0.8586160862901174,3,0,6,1
1419,62,158184,25,616,0.3724689389121083,6,0,1,1,65133,15442,0.32837942307805035,1,3,2,1
1420,42,120410,16,420,0.45573581400848473,7,0,0,1,21245,-1753,0.7119791283374959,2,1,12,0
1421,41,90225,26,324,0.17704144105990638,5,0,1,1,43266,45368,0.6530489715116166,2,1,15,1
1422,47,59814,23,731,0.6340007674159881,6,0,1,1,89762,35748,0.5716164606504173,0,2,13,1
1423,51,100091,34,459,0.3641528191046055,3,2,0,0,12595,20474,0.5282248652305088,4,0,8,0
1424,26,65719,38,413,0.8523653492620437,7,1,0,1,93254,586,0.550977883139597,3,1,7,1
1425,47,144887,25,801,0.7565526600578163,4,0,0,0,39218,2940,0.849671089726699,3,4,14,0
1426,60,48919,37,465,0.61051316409216,5,0,1,1,25143,13606,0.915994501004145,5,1,18,1
1427,54,88155,22,474,0.36420222264951607,6,0,1,1,46178,37217,0.11286046438523822,1,4,12,0
1428,32,86569,21,300,0.2099318316734844,1,1,0,1,71700,35747,0.5687715775903344,2,0,13,0
1429,65,56328,3,385,0.7761518641056229,1,2,1,1,98176,29282,0.9184084224732346,2,2,10,1
1430,27,39618,8,619,0.48640909899108653,2,0,0,0,7787,40506,0.13473998515909413,2,2,17,0
1431,30,49675,3,700,0.2247500381773575,6,3,1,0,81460,-2117,0.41285937329690625,2,3,2,1
1432,65,33919,6,681,0.19517461504000622,5,1,1,0,64517,31594,0.08908017135090396,2,1,3,0
1433,37,19173,22,617,0.16540090450135903,3,3,1,0,45286,25495,0.11347640200973741,2,0,2,1
1434,46,124369,1,549,0.777161196205595,1,1,1,0,85985,7567,0.9041108125595333,0,3,12,0
1435,41,41400,23,824,0.2289871853003117,2,0,0,1,81,-661,0.44617958483049336,1,0,15,1
1436,48,196517,39,555,0.5266422635251975,5,1,0,0,3005,28442,0.6887396540045986,1,0,12,0
1437,66,85305,30,606,0.45154636097305645,2,1,0,0,73944,17673,0.1389144232435333,2,3,9,0
1438,22,183636,30,443,0.5796108992282839,3,1,1,1,334,10426,0.02194748239275579,0,0,17,1
1439,63,191886,39,690,0.8771549003711943,1,0,1,0,76639,11486,0.890483957348864,0,3,7,1
1440,21,103791,33,468,0.8677473900817306,7,0,0,1,58217,5549,0.5745456395490219,1,1,6,0
1441,56,174034,23,597,0.45107607182485965,1,1,0,0,25169,-1007,0.01998775557100685,1,3,16,0
1442,46,85533,25,532,0.015366250734723308,1,1,0,1,96030,7219,0.9923394809279871,3,1,5,0
1443,49,118591,15,570,0.4264438057143032,6,0,1,0,23452,-1292,0.492192383013758,1,2,14,0
1444,41,156650,12,359,0.6061935374241404,0,1,0,1,26254,23788,0.4758765081652758,0,3,8,1
1445,31,146060,14,595,0.5577647590980618,6,2,0,0,69433,-3505,0.6209141843226212,2,2,9,0
1446,60,164696,26,766,0.6513361058002055,1,1,0,0,57110,24434,0.00790453419546211,2,3,7,1
1447,31,54194,3,534,0.15407573247308348,4,0,0,1,57253,31160,0.56913837370644,2,0,6,0
1448,56,124903,15,533,0.6465350987807326,0,1,0,1,70184,39466,0.6294839039896568,1,2,4,0
1449,69,146461,29,667,0.18265161874377223,7,0,0,1,75210,2537,0.2969535681030726,0,4,17,0
1450,59,114303,29,531,0.750523980696749,5,2,0,0,82702,30553,0.7268524097682985,1,4,15,1
1451,60,128903,35,790,0.33908761326268,6,3,0,1,92246,17203,0.37743181621796773,3,4,14,0
1452,55,82391,2,802,0.7098954333814536,0,1,0,0,19970,47811,0.7177731344581402,1,2,9,0
1453,54,159866,21,680,0.04786559890610709,0,4,1,1,3794,49032,0.1438251784525143,1,1,0,0
1454,67,73002,21,727,0.4078600255909134,6,0,0,0,29184,588,0.913697816041018,2,3,5,1
1455,44,50531,11,663,0.7050345222633327,6,0,0,1,91095,23308,0.8794573736562602,1,0,14,0
1456,42,198887,20,501,0.22687051633149413,0,1,0,1,80880,32570,0.15062647608777058,0,0,1,1
1457,25,19986,3,445,0.7952870447972226,2,1,1,0,38365,10211,0.9384539370855209,0,2,11,1
1458,53,47298,30,756,0.630779733104932,7,3,1,1,31217,32659,0.5577802727672739,0,4,0,0
1459,56,16481,30,434,0.5875617721497983,4,0,0,1,5051,40528,0.7016496783649684,3,0,14,0
1460,67,71408,22,563,0.3535488542043371,3,2,1,1,82662,-1475,0.8402937923765286,1,0,12,0
1461,40,136950,19,363,0.4824514703811176,1,0,1,0,70080,14901,0.08356994708000365,4,1,0,1
1462,39,162907,14,790,0.5973493009778531,7,0,0,0,12875,-223,0.16928435746616655,2,0,0,0
1463,55,140355,22,340,0.47246211391489046,6,3,1,1,69891,-811,0.2903909214859618,2,0,3,0
1464,63,42798,27,595,0.6983133239405601,0,2,1,1,19992,40791,0.47720448138701366,2,3,13,0
1465,37,106649,15,302,0.43369693310695956,3,3,0,0,51662,18317,0.34605450629874057,1,0,16,1
1466,65,79887,36,409,0.20227318174203035,6,0,0,0,58475,26501,0.505846376942053,2,3,12,1
1467,63,34477,20,520,0.21393378280104725,2,2,1,1,31074,13297,0.18591702734373627,1,4,11,1
1468,54,163338,14,669,0.005803768842941093,3,1,0,0,68052,5649,0.6821541399331646,2,1,5,0
1469,29,142815,16,667,0.30095771555867246,0,2,0,1,22622,18719,0.055734881183731155,1,0,18,0
1470,46,189598,36,735,0.7489176404785196,7,1,0,1,67015,41645,0.36144950620796157,2,1,19,0
1471,22,142426,12,303,0.7941627088376095,5,1,1,0,82874,-3850,0.17903324467112258,2,1,15,1
1472,29,157961,18,543,0.20246754209575002,7,2,0,0,92543,9301,0.7299332718706804,2,1,15,1
1473,29,39335,29,465,0.9590439968714077,7,0,1,0,40982,23434,0.8836533388299114,1,2,11,1
1474,60,157326,17,325,0.5024027934801267,4,1,1,0,59069,31905,0.0787862092034749,0,3,19,0
1475,37,101610,13,694,0.9169787490185026,3,2,0,0,45078,15520,0.7850378558664,2,1,19,0
1476,21,26442,35,773,0.7067652818616311,6,1,1,0,50873,-3490,0.8957222937221022,1,4,12,0
1477,45,61289,35,316,0.7224334230224131,0,2,0,0,63798,23546,0.9739702166140551,4,0,0,0
1478,63,68747,19,391,0.08504362130607113,6,3,0,0,58784,8982,0.579386250945089,4,1,17,0
1479,60,52327,18,782,0.21999112689693068,0,1,0,1,21836,-1085,0.32739188600740676,2,1,1,0
1480,62,162271,6,842,0.008814833294472635,1,2,0,1,94782,9734,0.3219735998673302,2,0,1,0
1481,45,87827,3,504,0.7161276404767375,5,1,0,0,68083,17709,0.3789700792944526,2,4,0,0
1482,59,121464,33,801,0.34443828842851,1,0,1,1,28130,14636,0.6126674073276269,4,1,9,0
1483,55,146184,1,699,0.7866525160763468,7,1,1,1,48975,27684,0.490230012139125,5,1,0,0
1484,23,102051,4,506,0.3389362199370263,5,1,0,1,65995,5957,0.653635026406835,2,4,13,1
1485,57,165653,9,445,0.8193337522988611,4,3,1,1,67772,31706,0.03931387352957616,2,1,7,0
1486,64,74722,31,400,0.130698253748313,1,0,1,1,20830,46663,0.10588155038111369,1,4,0,1
1487,64,107036,12,540,0.1733731567575082,4,2,1,0,66116,28841,0.9765394994267611,2,1,13,0
1488,50,162595,38,462,0.3408765395839365,6,0,1,0,14439,29960,0.9953855021862386,0,0,9,1
1489,58,81960,4,472,0.4084873888822733,7,0,0,0,4715,35975,0.7466588171393899,1,4,18,0
1490,54,34552,9,801,0.3487028108429784,2,0,0,0,26107,26828,0.2563971501810298,1,0,7,0
1491,32,156880,9,846,0.7636470325232199,2,0,0,0,91480,35151,0.95338173440055,3,0,1,1
1492,39,169692,37,583,0.0969513926267147,5,2,1,0,97300,23129,0.21370279379170354,0,1,3,1
1493,57,15887,26,658,0.35121701963848806,5,4,1,1,43394,32939,0.7314313224276058,3,4,11,0
1494,64,46802,20,680,0.8372399995154594,1,2,0,0,93103,3298,0.11525831169203882,1,2,8,0
1495,69,100024,7,832,0.06679707726217199,2,3,0,1,38665,48466,0.6489044985598341,2,0,0,1
1496,37,133639,0,462,0.9423435076713574,3,1,1,0,32425,1480,0.759515003356136,2,0,7,0
1497,30,133248,27,606,0.9863168422720129,3,0,0,1,59874,22544,0.8596401445880826,1,0,16,0
1498,69,96938,38,638,0.08856817382508009,6,0,1,1,41432,40426,0.7343061396880105,4,1,15,1
1499,67,137746,13,354,0.29127252225573697,3,2,0,0,82778,-2143,0.923485355355452,2,1,14,1
1500,32,41049,20,632,0.37240066603535615,6,1,0,0,43949,-651,0.520923257900725,2,0,8,0
1501,36,92789,29,426,0.7763913686527261,2,0,1,0,84360,-3572,0.6774286068933277,4,1,7,1
1502,44,99526,20,542,0.5959268121167338,3,1,0,0,77434,34491,0.36955008508835197,0,1,19,0
1503,39,153918,8,708,0.6443657004925674,4,1,0,1,83295,41778,0.010389449289312513,4,1,13,0
1504,28,61220,16,802,0.757509822818506,0,0,0,0,88604,18163,0.7566929554673404,3,3,11,1
1505,51,61163,4,602,0.11797899943702572,5,1,0,0,3669,22677,0.8698606478712057,2,4,14,0
1506,41,149837,30,763,0.8332094569102624,7,0,0,1,79918,25904,0.17392447700972702,2,1,3,0
1507,37,132126,39,534,0.705619804180144,1,2,0,1,15436,10718,0.02864075166529112,2,3,3,1
1508,43,96486,37,337,0.5773417251963703,6,0,1,0,84310,9809,0.16450184550146363,0,3,1,0
1509,57,191342,18,438,0.8897353347830567,4,2,1,0,36030,8272,0.8952892932392891,2,1,3,1
1510,36,90277,35,494,0.7003063538838071,3,5,1,1,4638,6828,0.2955103893713298,1,3,19,0
1511,26,119245,32,826,0.2016999626310254,7,2,1,0,68402,39431,0.2337041148536717,2,2,17,0
1512,28,137332,12,300,0.42974538107566673,7,0,1,1,57000,2856,0.014589824843216359,1,3,14,1
1513,45,37931,13,395,0.4940428669357333,0,1,0,1,9251,6223,0.2970551472100662,2,4,7,1
1514,38,104116,32,712,0.055217626750405646,1,0,0,0,8948,34413,0.7156390770222363,0,3,9,1
1515,45,70633,28,837,0.9546375133600558,4,4,1,1,52647,30689,0.9590892883762197,2,1,1,1
1516,32,66913,35,728,0.12857726079687848,1,0,0,0,88414,3166,0.3127412324376333,3,0,8,0
1517,35,109776,9,534,0.6974612672267269,6,1,0,0,65723,7637,0.24068532021069322,2,2,15,0
1518,46,40991,30,648,0.5062310360908802,6,1,0,0,97806,41534,0.8880690204626343,4,3,11,0
1519,61,119092,5,780,0.025632249884422587,5,0,0,1,86498,-4122,0.8525048508322286,1,2,4,0
1520,65,156633,0,695,0.9247474758643617,2,1,0,0,95447,5704,0.3281604201436864,4,4,6,0
1521,46,162973,6,650,0.8518368088189332,6,2,1,0,57245,3502,0.06880515375705398,2,3,14,0
1522,67,110556,26,715,0.5242579279038355,3,0,1,1,19098,10266,0.9919894404667426,1,3,12,1
1523,52,77875,20,350,0.22894233613944526,7,3,0,0,7408,43068,0.6807042874617848,1,2,7,0
1524,30,171989,27,380,0.12162289068009424,4,2,1,0,82215,29089,0.9265804970841343,2,3,18,1
1525,36,77120,15,335,0.3633924794321266,4,0,1,0,69069,39356,0.3418744743194615,1,3,18,0
1526,27,148060,22,366,0.2554282810460905,0,1,1,1,69676,15759,0.6476854190829942,2,0,4,0
1527,37,125041,19,780,0.5066912010062987,7,0,1,1,63982,10046,0.6744972302066128,1,2,17,1
1528,43,143467,37,767,0.966409296123429,0,2,0,0,92154,20270,0.8729054675389191,2,1,16,1
1529,46,160328,24,441,0.5749534932296414,0,1,1,0,86190,49157,0.993058037116004,1,1,6,0
1530,41,133490,27,655,0.8899310558900979,7,2,0,0,52203,5806,0.10866617852398663,2,4,13,0
1531,42,141155,4,770,0.6508788374957772,1,0,1,1,54617,36230,0.6311168454304315,3,0,14,0
1532,27,43230,20,738,0.47524652658720046,3,0,1,0,96311,49788,0.33643994836258617,3,2,16,1
1533,34,74778,17,830,0.8546075627333712,1,1,0,0,80212,32988,0.8116584270601219,1,2,2,1
1534,35,60833,5,426,0.4713681101729975,3,0,0,0,6005,47179,0.7541479847464423,1,0,12,0
1535,27,37625,28,504,0.868628170510361,4,3,1,1,71406,30892,0.8925185242239138,4,0,10,0
1536,29,47088,18,328,0.2915767695757653,6,0,1,1,69440,45905,0.3437028772804831,5,4,2,0
1537,68,187239,32,744,0.12881307376298812,6,2,0,1,48235,24512,0.18453034415776504,0,1,5,0
1538,28,118937,0,763,0.8553144643629383,1,0,1,1,11973,35954,0.0218016771511641,0,2,5,0
1539,43,91361,2,579,0.5874151637926668,1,1,0,1,46976,99,0.25550668371821117,2,0,5,0
1540,49,103229,20,450,0.8890923982489601,1,2,0,0,67797,48487,0.367171539755231,0,2,5,0
1541,38,150189,34,539,0.9378272069923832,2,0,0,0,58866,47437,0.946066985947992,1,1,5,0
1542,51,105265,39,565,0.053628390371449175,5,1,1,0,17804,25311,0.4913726338472527,2,2,13,0
1543,50,112718,2,404,0.5009693018588683,7,3,0,0,88613,3552,0.5564395041087895,4,2,10,0
1544,59,75710,24,732,0.37496454907452925,3,0,0,1,61936,6627,0.8801287620481147,4,0,15,1
1545,55,109876,37,796,0.6258583970701171,6,1,1,1,47276,20309,0.8850695137641408,1,0,18,1
1546,38,45949,19,739,0.7935911972023235,3,0,0,0,24680,45003,0.527915826563202,0,0,6,0
1547,62,168619,33,457,0.28059021597436895,1,3,1,1,60967,45011,0.11370349873333174,1,1,5,0
1548,59,83136,20,471,0.5567983843731716,2,2,1,0,16862,40756,0.27051616468122963,0,3,10,0
1549,37,126541,22,793,0.7087285799048996,1,1,0,1,87438,-3650,0.4568882000061222,2,1,3,0
1550,34,76842,5,610,0.13443108283573402,3,0,1,0,39553,7276,0.7511694951778866,3,0,0,0
1551,51,41990,12,702,0.8140669059512669,5,0,1,0,8884,6739,0.7116817483291122,2,4,8,1
1552,44,162265,22,762,0.6061095998529731,6,2,1,0,68574,16302,0.6427082352997653,4,2,12,0
1553,55,45109,8,666,0.9495374371136518,5,0,0,1,60313,33498,0.8802455598023444,0,2,7,0
1554,64,145356,16,849,0.3395289191306933,7,0,0,0,32961,7384,0.8026464083071254,4,2,1,1
1555,65,165305,1,554,0.10814594233719865,4,0,0,0,31562,28094,0.9821142408076303,1,2,15,0
1556,54,143133,18,507,0.5065012010369253,2,1,1,1,26065,-2880,0.8891585209331556,1,4,18,0
1557,23,180582,18,749,0.08581077170943885,5,0,0,0,32084,-4007,0.19565642784342852,2,0,7,1
1558,57,16306,6,394,0.9695265233240068,2,2,0,1,51038,16759,0.057616565520395624,3,3,11,0
1559,63,18849,19,777,0.03868495825719154,1,0,1,1,77337,13150,0.4145109440443233,3,2,10,1
1560,60,27360,8,489,0.753503901107308,4,0,0,1,20957,40388,0.617504450901279,0,3,8,1
1561,46,126072,16,783,0.525102398142244,3,1,1,0,68116,20756,0.6431034996950392,2,1,9,1
1562,43,109767,26,835,0.3686206524982887,5,0,0,1,92080,43546,0.2675127615183587,3,1,0,0
1563,64,191872,1,722,0.06584216450865465,5,2,1,1,62278,46116,0.8598809644486703,1,2,18,0
1564,59,183035,35,432,0.6221669241736077,0,0,1,1,32454,30549,0.329246463645427,1,0,16,0
1565,35,69330,18,354,0.5852203293909553,6,1,1,0,53796,34787,0.9191146063831435,2,4,3,1
1566,69,66707,16,809,0.28088327306759975,3,3,1,1,11277,30673,0.4716014013032215,0,2,11,1
1567,24,33689,4,840,0.9102217014103121,5,0,0,0,98524,3290,0.010390666041836027,1,1,19,0
1568,49,44084,38,709,0.3041100073428369,5,0,1,1,66411,43028,0.16204131119474618,1,1,7,1
1569,42,55387,17,510,0.44972541059210613,3,4,1,1,77190,11627,0.10231925665499764,2,3,15,0
1570,45,89816,6,592,0.5437624559186557,4,3,1,0,60069,48189,0.04402579580030763,3,4,0,0
1571,33,17642,16,414,0.1002318781762861,2,0,1,0,66732,2938,0.714017310810676,5,2,8,0
1572,38,57137,38,558,0.9321617192136323,3,1,1,0,51861,33262,0.1923158730604022,4,0,10,0
1573,53,77260,35,421,0.3745361524510411,2,0,1,1,49487,-2291,0.8386197944064862,1,3,11,1
1574,36,161510,39,598,0.08077921387434361,4,3,0,1,41184,22629,0.26446882881443,0,4,8,0
1575,65,63442,3,680,0.38729117367532995,4,1,1,0,23398,40422,0.03232710649084147,3,3,5,1
1576,62,118061,37,800,0.6002025470925807,7,1,0,0,79906,44137,0.8206753439752291,0,0,8,1
1577,64,149066,24,596,0.5136526718213296,1,2,1,0,28517,39186,0.4661458505309871,3,1,5,1
1578,22,140844,4,661,0.694541974037274,0,2,1,0,94395,19085,0.5995054402689939,0,2,5,0
1579,55,114575,29,762,0.05548394206791063,4,0,0,0,66783,41537,0.33622728864156315,2,2,19,1
1580,62,16813,11,737,0.2845406102720561,7,0,1,1,24564,35563,0.046040396155641816,3,0,2,0
1581,54,108027,3,426,0.8192305768401023,7,0,1,1,7111,25832,0.3701770891641246,2,2,2,1
1582,50,138489,23,496,0.07989368779136086,7,2,0,0,20973,18472,0.5182863702935722,3,2,15,0
1583,33,99381,28,520,0.8554859546959576,4,1,0,0,310,43850,0.011686603536618545,2,3,1,1
1584,33,70276,8,390,0.09189609207710625,2,0,0,1,76296,45199,0.5742900322038188,0,0,3,1
1585,38,56243,3,710,0.8344542148916962,4,1,0,0,17988,15762,0.8930421545591729,1,3,8,1
1586,52,75272,23,307,0.3607884010787267,3,1,1,0,22043,4507,0.21784052242002627,2,2,6,1
1587,52,188123,13,843,0.6122090632572158,1,1,0,0,53134,4578,0.9267691611483988,1,4,2,0
1588,55,80618,4,767,0.15288711564799817,1,3,0,0,90480,1711,0.09760851882358601,0,4,12,0
1589,59,16920,17,619,0.06616872172518085,3,2,0,1,55326,10979,0.8254363502228216,0,3,13,0
1590,66,121121,18,693,0.21593820402013508,5,1,1,0,89937,10049,0.8403243583021572,0,1,8,0
1591,49,91872,11,568,0.12785381790869554,4,3,0,1,17381,19997,0.2577598628981389,3,1,0,0
1592,69,96132,17,490,0.3124058976796318,6,0,1,1,33264,35830,0.9578434079084673,3,0,11,0
1593,49,17093,16,360,0.5143832465110202,0,0,1,1,22069,10833,0.4165987257117777,4,4,0,1
1594,64,27905,29,737,0.5887594635650095,7,1,1,1,42964,15185,0.14125608746559382,2,4,8,1
1595,36,136759,23,563,0.7898681073797429,4,0,1,0,66734,16746,0.5917144508271667,3,3,6,0
1596,64,170423,10,394,0.6562398932483586,1,2,0,1,5910,16857,0.9966147040452663,0,2,2,0
1597,67,45981,34,769,0.608758325129553,0,0,0,0,71020,4603,0.8992915489592944,2,0,3,0
1598,30,88903,22,813,0.41178202748577464,6,1,1,0,46165,6441,0.27860282611510245,3,3,6,0
1599,50,85821,16,493,0.4738084349601387,5,1,0,1,66112,-430,0.5769865993783756,0,1,14,1
1600,45,124200,0,781,0.4145208293901811,2,3,0,0,32821,27316,0.11536765967681661,3,2,0,0
1601,59,97289,14,635,0.8421660300613831,2,1,0,0,44392,46604,0.4618448043370894,5,0,5,1
1602,40,131506,31,734,0.23000045254839985,6,0,0,1,48603,13467,0.5230700676911815,4,2,4,0
1603,25,93513,8,495,0.0057209315419646245,4,2,1,1,32996,7845,0.3152782983311285,2,1,10,1
1604,21,165946,14,548,0.6513198972262393,4,0,0,1,90890,39638,0.48418708293700563,3,3,16,1
1605,50,197003,27,797,0.2024621836388314,0,0,0,0,95765,37310,0.9199384581811736,0,3,2,1
1606,69,153746,23,511,0.8901151363098093,0,2,1,0,77558,49315,0.5001376371797307,1,4,11,0
1607,23,65516,34,765,0.8590463297066561,5,1,0,1,66520,21943,0.8309903105675974,1,3,19,0
1608,65,84212,21,520,0.07672737192820589,4,1,0,1,78196,-167,0.31739042916343385,1,4,9,0
1609,34,148498,26,572,0.10638840541407735,1,1,0,0,25044,34569,0.9714042223724817,3,3,6,1
1610,50,145970,18,453,0.4951715922466663,2,2,1,0,84387,-1660,0.09346323344518548,1,0,14,0
1611,24,105009,11,548,0.6092226627693547,5,1,0,1,42809,38532,0.5855866468419892,3,1,17,1
1612,38,176015,19,578,0.27490833748224075,7,0,0,0,33299,7312,0.7898877951668026,1,2,18,1
1613,57,59816,0,739,0.7167977166993706,0,0,1,0,79247,31612,0.8140409863102456,1,1,0,0
1614,45,19138,20,575,0.5949160209188715,7,1,0,1,76763,-4361,0.19828111078704191,1,1,12,1
1615,68,106176,0,813,0.3248241097485547,1,2,1,1,62647,39188,0.4016458886849862,0,4,3,0
1616,21,90945,9,387,0.025371488042315593,4,0,1,0,73564,10211,0.6241961724641031,1,4,17,0
1617,66,19017,31,804,0.7501502812985177,3,0,1,0,82481,8496,0.3158827097724166,2,0,11,1
1618,35,25451,38,540,0.2147536658250827,0,2,0,0,32857,23845,0.65829601521348,3,2,3,1
1619,29,108863,21,535,0.8344737434626284,5,2,0,0,38503,35919,0.37878067131270254,3,3,3,1
1620,35,25278,17,427,0.4202902600542552,3,3,0,1,65217,25089,0.3508663225852223,5,3,4,1
1621,69,58764,31,802,0.5770774426317654,1,1,0,0,25982,36145,0.10806817149040959,1,1,18,1
1622,44,138030,26,499,0.8729487304090019,7,0,0,1,66828,33168,0.039252878853045736,3,0,8,0
1623,24,147206,27,842,0.8636230009199534,6,1,1,0,53262,24672,0.8352737900121819,0,2,6,1
1624,32,77943,17,801,0.37151957524357326,2,0,1,1,23880,10945,0.4895444921560742,0,3,6,0
